age,income,gender_male,race_Non-Hispanic Asian,race_Non-Hispanic Black,race_Non-Hispanic White,race_Other Hispanic,race_Other Race,education_College graduate or above,education_High school graduate/GED or equivalent,education_Less than 9th grade,education_Some college or AA degree,marital_status_Never married,marital_status_Widowed/Divorced/Separated,num_meals_not_home,num_meals_fast_food,num_ready_foods_30_days,num_frozen_foods_30_days
69,3.37,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
34,1.11,1,0,1,0,0,0,0,1,0,0,1,0,7,7,5,20
25,1.32,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
80,1.23,1,0,0,1,0,0,1,0,0,0,0,0,2,1,2,15
68,2.13,1,0,0,1,0,0,0,0,0,0,0,0,4,3,1,0
61,5.0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,1,1
25,1.92,1,1,0,0,0,0,1,0,0,0,1,0,5,0,0,0
28,3.25,1,0,0,1,0,0,0,1,0,0,0,0,10,8,0,1
33,1.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,0.34,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
24,0.58,1,0,0,0,0,1,0,0,0,1,1,0,2,2,0,3
39,1.65,1,0,1,0,0,0,0,0,0,0,0,0,4,2,3,5
57,5.0,0,1,0,0,0,0,1,0,0,0,0,0,21,0,0,0
40,4.93,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0
55,2.43,0,1,0,0,0,0,1,0,0,0,0,0,2,1,2,1
57,5.0,1,0,0,1,0,0,0,0,0,1,0,0,6,2,12,0
80,1.1,1,0,0,1,0,0,0,0,1,0,0,0,2,2,0,4
53,0.59,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0
61,1.12,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,7
77,2.41,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
57,2.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0
50,2.45,1,1,0,0,0,0,0,1,0,0,0,0,15,0,0,0
80,1.48,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,2
53,4.33,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12
72,1.82,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
71,3.46,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,8
29,2.89,0,0,0,1,0,0,0,0,0,1,1,0,6,0,10,0
80,0.99,0,0,0,1,0,0,0,1,0,0,0,1,2,0,1,0
37,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
70,3.46,0,0,1,0,0,0,0,0,1,0,1,0,4,4,0,6
54,0.72,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
20,2.94,1,0,0,0,0,1,0,0,0,1,1,0,15,6,0,8
71,4.93,0,0,0,1,0,0,1,0,0,0,0,0,10,5,1,2
80,0.84,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
28,2.19,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
52,2.2,0,0,1,0,0,0,1,0,0,0,1,0,3,1,0,0
69,2.61,1,0,1,0,0,0,1,0,0,0,0,0,5,2,0,0
35,5.0,1,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0
55,5.0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2,0
69,2.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,2.73,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0
32,1.53,0,0,1,0,0,0,0,0,0,1,0,0,4,4,2,21
48,1.92,1,0,1,0,0,0,0,1,0,0,0,0,2,1,0,3
53,4.28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
59,5.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
59,5.0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,0,2
33,1.18,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,1
66,2.54,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0
37,5.0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
57,5.0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,12,0
77,4.0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0
46,0.87,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0
69,0.7,0,0,1,0,0,0,0,0,0,0,1,0,3,2,3,4
80,1.45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,5.0,1,1,0,0,0,0,1,0,0,0,1,0,10,0,0,0
44,0.72,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0
59,4.81,1,0,0,1,0,0,0,0,0,1,0,0,3,3,0,15
74,0.77,0,0,0,1,0,0,1,0,0,0,0,0,2,0,4,1
60,1.06,0,0,0,0,1,0,0,0,1,0,0,1,5,2,5,4
70,3.86,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
56,3.15,1,0,0,0,1,0,0,0,1,0,0,0,5,3,0,0
28,0.73,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
50,5.0,0,0,1,0,0,0,0,0,0,1,1,0,5,2,0,0
55,5.0,0,0,1,0,0,0,1,0,0,0,0,1,10,8,2,0
47,0.92,1,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0
39,0.52,1,0,0,1,0,0,0,0,0,1,0,0,2,2,0,2
51,0.96,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0
28,0.56,1,0,0,0,1,0,0,1,0,0,0,0,4,4,6,0
58,0.78,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
64,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0
30,1.84,1,0,1,0,0,0,0,1,0,0,1,0,4,4,0,0
80,0.86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
70,4.65,0,0,0,1,0,0,0,1,0,0,0,0,5,5,0,0
26,0.98,1,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0
32,1.32,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70,5.0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,4,0
38,5.0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0
42,1.19,1,0,0,1,0,0,0,0,0,1,0,0,2,2,1,2
73,1.62,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
59,5.0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
78,3.4,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0
44,2.89,0,0,0,1,0,0,1,0,0,0,0,1,1,1,4,0
65,1.87,1,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0
40,5.0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0
71,2.48,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0
53,4.78,0,0,0,1,0,0,1,0,0,0,1,0,7,7,0,0
80,1.52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0.96,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
51,3.34,1,0,0,0,1,0,0,0,0,1,0,1,4,2,0,0
42,1.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65,0.82,0,0,0,0,0,1,0,0,0,1,0,1,20,20,42,1
45,2.9,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0
37,5.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7
34,5.0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,0,1
23,2.55,1,0,0,0,1,0,0,0,0,1,0,0,5,5,2,5
54,5.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,2.32,0,0,0,1,0,0,0,1,0,0,0,1,2,2,1,1
24,1.66,1,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0
23,0.35,1,0,1,0,0,0,0,1,0,0,0,0,2,1,0,3
62,4.64,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
44,3.39,0,1,0,0,0,0,1,0,0,0,0,0,12,5,2,2
62,3.75,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,8
66,1.66,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31,5.0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0
43,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8
67,2.49,1,0,1,0,0,0,1,0,0,0,0,0,2,2,5,5
51,1.71,0,0,0,0,1,0,1,0,0,0,0,0,10,4,5,6
37,0.58,1,0,1,0,0,0,0,0,0,0,1,0,20,15,2,10
80,5.0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0
66,4.89,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,0
26,1.97,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0
42,1.11,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
56,1.49,1,0,0,1,0,0,0,1,0,0,1,0,4,4,0,25
63,5.0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0
80,4.12,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0
80,5.0,0,0,0,1,0,0,1,0,0,0,0,1,7,5,10,12
32,0.25,1,0,1,0,0,0,0,1,0,0,1,0,4,4,7,2
21,0.94,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,15
31,0.61,1,0,1,0,0,0,0,1,0,0,0,0,2,2,0,2
22,5.0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,4,21
37,5.0,0,0,0,1,0,0,1,0,0,0,0,1,10,1,5,0
71,5.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0
65,2.76,1,0,0,0,1,0,1,0,0,0,0,0,6,6,0,10
29,2.85,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
80,1.81,1,0,0,1,0,0,0,1,0,0,0,1,1,1,4,0
34,1.27,0,0,0,1,0,0,0,0,0,1,1,0,2,2,1,2
52,0.66,0,0,1,0,0,0,0,0,0,1,1,0,3,3,1,0
34,0.25,0,0,1,0,0,0,0,1,0,0,1,0,2,2,0,1
76,2.36,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
37,1.33,0,0,1,0,0,0,0,1,0,0,0,0,3,3,0,0
62,4.93,0,1,0,0,0,0,0,1,0,0,0,0,3,1,10,0
80,2.69,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0
56,5.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
55,1.98,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0
77,3.4,1,0,0,1,0,0,0,1,0,0,0,0,3,1,0,12
44,2.15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
65,5.0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
27,2.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
45,5.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
25,5.0,0,1,0,0,0,0,1,0,0,0,1,0,6,0,0,0
77,5.0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,4
80,1.17,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
22,1.1,1,0,0,1,0,0,0,0,0,1,1,0,14,7,0,0
80,4.12,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
34,1.1,1,0,0,1,0,0,0,0,0,1,0,0,6,1,0,0
21,0.21,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
56,5.0,1,0,0,1,0,0,1,0,0,0,0,0,9,5,3,0
43,5.0,1,0,0,0,0,1,1,0,0,0,0,1,15,4,51,8
24,2.41,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,3
72,5.0,1,0,1,0,0,0,1,0,0,0,0,1,14,0,12,0
50,2.73,1,0,0,0,1,0,0,0,0,1,0,0,10,10,2,0
26,1.76,1,0,1,0,0,0,0,1,0,0,1,0,5,5,5,0
44,1.28,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
43,2.52,1,0,1,0,0,0,0,0,0,1,0,0,18,15,0,0
67,4.15,1,0,1,0,0,0,0,1,0,0,0,1,3,3,0,0
38,2.03,1,0,0,0,1,0,0,0,0,1,0,0,3,1,4,0
53,0.96,0,0,1,0,0,0,0,0,0,0,1,0,2,1,60,4
41,5.0,1,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0
20,2.65,1,0,1,0,0,0,0,1,0,0,1,0,5,5,0,1
58,5.0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,4,0
23,0.0,0,1,0,0,0,0,1,0,0,0,1,0,4,0,2,0
59,1.32,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
80,1.92,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0
64,4.96,1,0,0,1,0,0,0,0,0,1,0,1,3,3,0,25
40,2.19,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0
67,2.39,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
35,2.31,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0
65,3.08,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0
60,4.44,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
58,5.0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,0
61,0.64,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,15
53,2.89,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,2
63,5.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
62,4.56,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
69,5.0,1,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0
30,0.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0
44,2.91,1,0,1,0,0,0,0,0,0,1,0,0,7,7,0,0
59,1.47,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
36,5.0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,2
29,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
75,1.98,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,4
64,1.18,0,0,1,0,0,0,1,0,0,0,1,0,5,5,0,1
67,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,1.5,1,1,0,0,0,0,1,0,0,0,1,0,5,5,0,0
52,1.18,0,0,1,0,0,0,0,1,0,0,0,1,4,3,0,0
40,5.0,1,0,0,1,0,0,1,0,0,0,0,0,5,1,2,0
60,5.0,1,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0
70,4.16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45,1.72,1,0,1,0,0,0,0,1,0,0,0,0,3,1,1,0
36,1.06,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
36,3.98,1,0,0,0,0,0,1,0,0,0,0,0,10,3,0,0
48,0.06,1,0,1,0,0,0,1,0,0,0,1,0,2,2,1,2
80,1.82,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
35,1.52,1,0,1,0,0,0,0,1,0,0,0,0,7,7,4,0
47,1.23,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0
56,1.83,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
59,3.92,1,0,1,0,0,0,0,1,0,0,0,0,3,3,0,0
72,1.28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10
28,2.15,0,0,1,0,0,0,0,0,0,1,0,0,4,0,4,8
45,0.42,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1
80,1.89,0,0,0,1,0,0,0,0,0,1,0,1,3,3,0,0
39,1.06,0,0,1,0,0,0,0,0,0,1,0,0,3,2,0,0
80,5.0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0
60,0.75,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
67,5.0,1,0,0,0,1,0,1,0,0,0,0,1,3,2,2,0
69,1.29,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0
24,0.52,0,0,0,1,0,0,1,0,0,0,1,0,3,1,1,4
42,4.63,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
64,0.9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0
29,3.3,1,0,0,0,1,0,0,0,0,0,1,0,3,1,0,3
51,4.81,1,0,1,0,0,0,0,1,0,0,0,0,5,3,0,0
24,3.61,1,0,0,1,0,0,0,1,0,0,0,0,3,3,0,8
58,2.38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,5.0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,2,4
45,4.01,1,0,0,0,1,0,0,0,0,1,0,0,5,5,0,2
76,1.65,0,0,0,1,0,0,0,0,0,1,0,1,4,3,4,4
63,1.28,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0
69,4.14,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0
64,0.65,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0
40,1.96,1,0,1,0,0,0,0,1,0,0,0,0,5,0,60,20
71,1.82,0,1,0,0,0,0,1,0,0,0,0,0,3,2,0,0
61,2.41,1,0,1,0,0,0,0,0,0,1,0,0,10,10,10,0
33,2.59,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,3
58,5.0,1,0,0,1,0,0,1,0,0,0,0,1,4,0,0,3
52,5.0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0
45,1.42,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0
59,2.43,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
54,1.92,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0
51,1.71,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
70,1.73,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,15
53,5.0,0,1,0,0,0,0,1,0,0,0,0,1,21,0,2,0
51,4.27,1,0,0,1,0,0,1,0,0,0,0,0,12,6,1,4
23,3.11,1,0,0,0,0,1,0,1,0,0,0,0,3,3,2,2
64,1.78,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
60,0.03,1,0,0,0,0,1,0,1,0,0,1,0,7,7,0,0
72,5.0,1,0,0,0,1,0,1,0,0,0,0,0,2,2,1,0
52,2.43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
27,0.73,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,7
47,3.66,1,0,1,0,0,0,0,0,0,1,0,1,4,1,0,0
64,3.13,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,4
80,2.47,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5,2
56,3.25,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
65,2.34,1,0,0,1,0,0,0,1,0,0,0,0,3,3,0,0
50,1.76,1,0,0,0,0,0,0,0,1,0,0,0,3,3,0,4
64,5.0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0
22,1.16,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
42,3.21,1,0,0,0,0,1,1,0,0,0,0,0,5,1,1,0
76,4.01,1,0,0,1,0,0,0,0,0,1,0,0,5,2,2,0
33,5.0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,0,0
73,2.37,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
75,1.97,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
49,0.48,0,0,0,0,0,1,0,0,0,1,0,1,4,2,18,4
43,5.0,1,0,1,0,0,0,0,0,0,1,0,0,5,2,0,0
80,3.09,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7
66,1.81,1,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0
61,1.04,1,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0
72,4.62,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
78,2.49,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
49,1.83,0,0,0,1,0,0,0,0,0,1,0,0,5,5,0,2
46,0.2,1,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0
54,1.37,1,0,0,0,1,0,0,0,1,0,0,0,2,1,4,4
63,2.14,1,0,0,0,1,0,0,0,0,0,0,1,2,2,1,4
80,1.36,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10
55,0.08,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,1.2,0,0,1,0,0,0,0,0,0,0,0,0,12,12,0,30
47,4.17,0,0,0,1,0,0,1,0,0,0,0,0,1,1,7,0
46,3.2,1,0,0,0,1,0,0,1,0,0,0,0,5,5,0,0
25,4.93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
56,5.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
67,0.64,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,30
53,1.57,1,0,0,0,0,1,0,0,0,1,1,0,3,1,0,0
77,2.46,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
32,2.96,0,0,0,0,0,0,0,1,0,0,0,0,5,5,4,0
25,2.36,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0
23,3.29,1,0,0,0,0,0,0,0,0,1,1,0,4,4,0,0
72,2.25,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63,0.21,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
43,3.98,0,0,0,1,0,0,1,0,0,0,0,0,3,1,6,0
36,5.0,0,1,0,0,0,0,1,0,0,0,0,1,5,5,20,0
51,5.0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,2,0
47,0.44,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,3
40,0.79,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,2.64,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
57,0.81,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33,0.04,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4
68,1.34,1,0,0,1,0,0,0,1,0,0,0,0,5,2,5,10
66,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,3.48,1,0,0,1,0,0,0,0,0,1,0,0,2,0,5,3
74,3.26,1,0,1,0,0,0,0,0,0,1,0,0,2,2,2,13
33,1.22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,1.07,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
66,1.4,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2
57,0.06,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0
80,1.19,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,8
33,2.48,1,0,0,0,0,1,1,0,0,0,0,0,3,3,4,1
62,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,4.64,1,0,0,1,0,0,1,0,0,0,0,1,21,10,5,20
25,5.0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0
53,1.32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,1.44,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,30
73,1.66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,0.61,1,0,1,0,0,0,1,0,0,0,0,0,18,18,0,20
28,4.66,1,1,0,0,0,0,0,0,0,1,0,0,7,3,0,0
39,0.74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1.72,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
48,1.81,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
32,3.05,1,1,0,0,0,0,0,0,0,1,0,0,5,3,0,0
70,0.84,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22,0.2,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0
74,4.8,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,0
44,3.04,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0
71,1.58,0,0,0,1,0,0,0,1,0,0,0,1,6,1,0,2
29,1.2,0,0,1,0,0,0,0,0,0,1,1,0,7,7,0,1
68,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65,1.44,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
24,1.22,1,0,0,1,0,0,0,0,0,1,1,0,10,0,0,0
80,2.07,0,0,0,1,0,0,0,1,0,0,0,1,5,2,8,20
49,4.44,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,2
70,1.48,1,0,0,1,0,0,0,0,0,0,0,1,2,1,10,8
42,0.25,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
25,3.81,0,0,1,0,0,0,1,0,0,0,1,0,3,3,0,0
35,0.73,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0
63,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3
45,5.0,1,0,0,1,0,0,1,0,0,0,0,0,10,2,1,0
64,1.6,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
44,5.0,0,0,1,0,0,0,1,0,0,0,0,1,4,3,42,6
52,0.8,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,1
41,1.14,1,0,0,0,0,0,0,0,1,0,0,0,5,4,4,0
40,1.98,1,0,1,0,0,0,1,0,0,0,1,0,3,3,2,0
72,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
25,0.71,0,0,0,0,0,0,0,0,0,1,0,0,2,1,12,0
80,3.8,0,0,0,1,0,0,0,0,0,1,0,1,2,1,0,1
69,4.62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
45,3.15,0,1,0,0,0,0,1,0,0,0,1,0,2,0,6,2
48,5.0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,0,1
80,0.86,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,1.84,1,0,1,0,0,0,0,0,0,1,0,0,2,2,2,1
43,0.12,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5
29,3.67,0,0,0,1,0,0,0,0,0,1,0,0,5,3,0,0
80,3.08,0,0,0,1,0,0,1,0,0,0,0,0,3,2,0,0
80,2.96,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
69,0.95,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0
63,5.0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,2,0
20,3.59,0,0,0,0,1,0,0,0,0,1,1,0,5,4,2,0
29,1.58,1,0,1,0,0,0,0,0,0,1,0,0,5,5,0,0
51,5.0,1,0,0,1,0,0,1,0,0,0,0,0,6,0,0,1
41,3.88,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0
67,5.0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0
71,0.7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,12
70,1.44,1,0,0,1,0,0,1,0,0,0,0,1,2,2,2,20
61,0.94,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,15
66,1.65,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
45,3.98,1,0,0,1,0,0,0,0,0,0,0,0,6,1,20,0
61,5.0,1,0,0,0,1,0,0,1,0,0,0,0,14,14,7,0
62,1.77,1,0,0,0,1,0,0,0,0,1,0,1,3,3,0,5
38,1.09,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0
24,5.0,1,1,0,0,0,0,1,0,0,0,1,0,7,4,0,2
44,1.59,1,0,1,0,0,0,1,0,0,0,0,0,2,2,4,0
65,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20,0.96,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,60
51,0.68,1,0,0,1,0,0,0,0,0,1,1,0,3,0,0,3
64,5.0,0,0,0,0,1,0,0,0,0,1,0,0,7,7,0,0
